KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Dosentintie                   Docentvägen                                           2    2           12        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Tiilimäki                     Tegelbacken                                           1    1           37        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Tiilimäki                     Tegelbacken                                           2    2           36        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Lokkalantie                   Locklaisvägen                                         1    1           11        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Lokkalantie                   Locklaisvägen                                         2    2           20        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Tiilipolku                    Tegelstigen                                           1    1            3        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Tiilipolku                    Tegelstigen                                           2    2            6        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Pikkuniementie                Lillnäsvägen                                          2    4                     091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS                                                                                           0                          091Helsinki            Helsingfors         
KATUN2019111600331HELSINKI                      HELSINGFORS                                           PL 4                                                                                0                          091Helsinki            Helsingfors         
KATUN2019111600331HELSINKI                      HELSINGFORS                                           PL 5                                                                                0                          091Helsinki            Helsingfors         
KATUN2019111600331HELSINKI                      HELSINGFORS                                           PL 6                                                                                0                          091Helsinki            Helsingfors         
KATUN2019111600331HELSINKI                      HELSINGFORS                                           PL 7                                                                                0                          091Helsinki            Helsingfors         
KATUN2019111600331HELSINKI                      HELSINGFORS                                           PL 8                                                                                0                          091Helsinki            Helsingfors         
KATUN2019111600331HELSINKI                      HELSINGFORS                                           PL 9                                                                                0                          091Helsinki            Helsingfors         
KATUN2019111600331HELSINKI                      HELSINGFORS                                           PL 10                                                                               0                          091Helsinki            Helsingfors         
KATUN2019111600331HELSINKI                      HELSINGFORS                                           PL 11                                                                               0                          091Helsinki            Helsingfors         
KATUN2019111600331HELSINKI                      HELSINGFORS                                           PL 164                                                                              0                          091Helsinki            Helsingfors         
KATUN2019111600331HELSINKI                      HELSINGFORS                                           PL 169                                                                              0                          091Helsinki            Helsingfors         
KATUN2019111600331HELSINKI                      HELSINGFORS                                           PL 1001                                                                             0                          091Helsinki            Helsingfors         
KATUN2019111600331HELSINKI                      HELSINGFORS                                           PL 1002                                                                             0                          091Helsinki            Helsingfors         
KATUN2019111600331HELSINKI                      HELSINGFORS                                                                                                                               0                          091Helsinki            Helsingfors         
KATUN2019111600334SMARTPOST                     SMARTPOST                                                                                                                                 0                          091Helsinki            Helsingfors         
KATUN2019111600340HELSINKI                      HELSINGFORS                   HKI         HFORS       Intendentinkuja               Intendentgränd                                        2    2                     091Helsinki            Helsingfors         
KATUN2019111600340HELSINKI                      HELSINGFORS                   HKI         HFORS       Kuusisaarenkuja               Granögränd                                            1    1            9        091Helsinki            Helsingfors         
KATUN2019111600340HELSINKI                      HELSINGFORS                   HKI         HFORS       Kuusisaarenkuja               Granögränd                                            2    4            8        091Helsinki            Helsingfors         
KATUN2019111600340HELSINKI                      HELSINGFORS                   HKI         HFORS       Lehtisaarentie                Lövövägen                                             1    1            5        091Helsinki            Helsingfors         
KATUN2019111600340HELSINKI                      HELSINGFORS                   HKI         HFORS       Lehtisaarentie                Lövövägen                                             2    2a          14        091Helsinki            Helsingfors         
KATUN2019111600340HELSINKI                      HELSINGFORS                   HKI         HFORS       Kuusiniementie                Granuddsvägen                                         1    1           33        091Helsinki            Helsingfors         
KATUN2019111600340HELSINKI                      HELSINGFORS                   HKI         HFORS       Kuusiniementie                Granuddsvägen                                         2    2           18        091Helsinki            Helsingfors         
KATUN2019111600340HELSINKI                      HELSINGFORS                   HKI         HFORS       Kuusisaarenpolku              Granöstigen                                           1    1           11        091Helsinki            Helsingfors         

KATUN2019111600340HELSINKI                      HELSINGFORS                   HKI         HFORS       Kyynäräkuja                   Alnsgränd                                             2    2                     091Helsinki            Helsingfors         
KATUN2019111600340HELSINKI                      HELSINGFORS                   HKI         HFORS       Hirvilahdenkuja               Älgviksgränd                                          1    1            5        091Helsinki            Helsingfors         
KATUN2019111600340HELSINKI                      HELSINGFORS                   HKI         HFORS       Hirvilahdenkuja               Älgviksgränd                                          2    2            4        091Helsinki            Helsingfors         
